"Retrieval Model", "Evaluation Metric", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MAP", "0.21336282471907916"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "MRR", "0.8250457875457877"

"Retrieval Model", "Evaluation Metric", "Query", "Value"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "78", "0.038461538461538464", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "79", "0.0379746835443038", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "80", "0.0375", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "81", "0.037037037037037035", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "82", "0.036585365853658534", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "83", "0.03614457831325301", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "84", "0.03571428571428571", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "85", "0.03529411764705882", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "86", "0.03488372093023256", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "87", "0.034482758620689655", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "88", "0.03409090909090909", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "89", "0.033707865168539325", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "90", "0.03333333333333333", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "91", "0.03296703296703297", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "92", "0.03260869565217391", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "93", "0.03225806451612903", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "94", "0.031914893617021274", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "95", "0.031578947368421054", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "96", "0.03125", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "97", "0.030927835051546393", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "98", "0.030612244897959183", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "99", "0.030303030303030304", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "2", "100", "0.03", "1"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "1", "1", "0.16666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "2", "0.5", "0.16666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "3", "0.6666666666666666", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "4", "0.5", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "5", "0.4", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "6", "0.3333333333333333", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "7", "0.2857142857142857", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "8", "0.25", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "9", "0.2222222222222222", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "10", "0.2", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "11", "0.18181818181818182", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "12", "0.16666666666666666", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "13", "0.15384615384615385", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "14", "0.14285714285714285", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "15", "0.13333333333333333", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "16", "0.125", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "17", "0.11764705882352941", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "18", "0.1111111111111111", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "19", "0.10526315789473684", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "20", "0.1", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "21", "0.09523809523809523", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "22", "0.09090909090909091", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "23", "0.08695652173913043", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "24", "0.08333333333333333", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "25", "0.08", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "26", "0.07692307692307693", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "27", "0.07407407407407407", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "28", "0.07142857142857142", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "29", "0.06896551724137931", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "30", "0.06666666666666667", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "31", "0.06451612903225806", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "32", "0.0625", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "33", "0.06060606060606061", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "34", "0.058823529411764705", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "35", "0.05714285714285714", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "36", "0.05555555555555555", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "37", "0.05405405405405406", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "38", "0.05263157894736842", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "39", "0.05128205128205128", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "40", "0.05", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "41", "0.04878048780487805", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "42", "0.047619047619047616", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "43", "0.046511627906976744", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "44", "0.045454545454545456", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "45", "0.044444444444444446", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "46", "0.043478260869565216", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "47", "0.0425531914893617", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "48", "0.041666666666666664", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "49", "0.04081632653061224", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "50", "0.04", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "51", "0.0392156862745098", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "52", "0.038461538461538464", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "53", "0.03773584905660377", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "54", "0.037037037037037035", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "55", "0.03636363636363636", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "56", "0.03571428571428571", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "57", "0.03508771929824561", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "58", "0.034482758620689655", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "59", "0.03389830508474576", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "60", "0.03333333333333333", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "61", "0.03278688524590164", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "62", "0.03225806451612903", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "63", "0.031746031746031744", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "64", "0.03125", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "65", "0.03076923076923077", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "66", "0.030303030303030304", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "67", "0.029850746268656716", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "68", "0.029411764705882353", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "69", "0.043478260869565216", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "70", "0.04285714285714286", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "71", "0.04225352112676056", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "72", "0.041666666666666664", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "73", "0.0410958904109589", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "74", "0.04054054054054054", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "75", "0.04", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "76", "0.039473684210526314", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "77", "0.03896103896103896", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "78", "0.038461538461538464", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "79", "0.0379746835443038", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "80", "0.0375", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "81", "0.037037037037037035", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "82", "0.036585365853658534", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "83", "0.03614457831325301", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "84", "0.03571428571428571", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "85", "0.03529411764705882", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "86", "0.03488372093023256", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "87", "0.034482758620689655", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "88", "0.03409090909090909", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "89", "0.033707865168539325", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "90", "0.03333333333333333", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "91", "0.03296703296703297", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "92", "0.03260869565217391", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "93", "0.03225806451612903", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "94", "0.031914893617021274", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "95", "0.031578947368421054", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "96", "0.03125", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "97", "0.041237113402061855", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "98", "0.04081632653061224", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "99", "0.04040404040404041", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "3", "100", "0.04", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "1", "1", "0.08333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "2", "0.5", "0.08333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "3", "0.6666666666666666", "0.16666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "4", "0.5", "0.16666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "5", "0.4", "0.16666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "6", "0.5", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "7", "0.42857142857142855", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "8", "0.375", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "9", "0.3333333333333333", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "10", "0.3", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "11", "0.2727272727272727", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "12", "0.25", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "13", "0.23076923076923078", "0.25"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "14", "0.2857142857142857", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "15", "0.26666666666666666", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "16", "0.25", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "17", "0.23529411764705882", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "18", "0.2222222222222222", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "19", "0.21052631578947367", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "20", "0.2", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "21", "0.19047619047619047", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "22", "0.18181818181818182", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "23", "0.17391304347826086", "0.3333333333333333"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "24", "0.20833333333333334", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "25", "0.2", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "26", "0.19230769230769232", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "27", "0.18518518518518517", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "28", "0.17857142857142858", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "29", "0.1724137931034483", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "30", "0.16666666666666666", "0.4166666666666667"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "31", "0.1935483870967742", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "32", "0.1875", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "33", "0.18181818181818182", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "34", "0.17647058823529413", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "35", "0.17142857142857143", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "36", "0.16666666666666666", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "37", "0.16216216216216217", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "38", "0.15789473684210525", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "39", "0.15384615384615385", "0.5"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "40", "0.175", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "41", "0.17073170731707318", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "42", "0.16666666666666666", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "43", "0.16279069767441862", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "44", "0.1590909090909091", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "45", "0.15555555555555556", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "46", "0.15217391304347827", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "47", "0.14893617021276595", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "48", "0.14583333333333334", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "49", "0.14285714285714285", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "50", "0.14", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "51", "0.13725490196078433", "0.5833333333333334"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "52", "0.15384615384615385", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "53", "0.1509433962264151", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "54", "0.14814814814814814", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "55", "0.14545454545454545", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "56", "0.14285714285714285", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "57", "0.14035087719298245", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "58", "0.13793103448275862", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "59", "0.13559322033898305", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "60", "0.13333333333333333", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "61", "0.13114754098360656", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "62", "0.12903225806451613", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "63", "0.12698412698412698", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "64", "0.125", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "65", "0.12307692307692308", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "66", "0.12121212121212122", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "67", "0.11940298507462686", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "68", "0.11764705882352941", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "69", "0.11594202898550725", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "70", "0.11428571428571428", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "71", "0.11267605633802817", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "72", "0.1111111111111111", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "73", "0.1095890410958904", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "74", "0.10810810810810811", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "75", "0.10666666666666667", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "76", "0.10526315789473684", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "77", "0.1038961038961039", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "78", "0.10256410256410256", "0.6666666666666666"
"../retriever/results/BM25_Model_Pseudo_Relevance.txt", "4", "79", "0.10126582278481013", "0.6666666666666666"
